SPEAKER_01	????
E0047_01_339_a_11	캬하하하하!
E0047_01_339_b_01	인형이 합체한다.
E0047_01_339_b_02	합체력이 바닥났다.
E0047_02_339_a_01	감히!
E0047_02_339_a_02	아야야!
E0047_02_339_a_03	그래도 이곳의 위치를 보고했으니!
E0047_02_339_a_04	원수를 갚아 주실 거야!
E0047_02_339_a_05	골베자 님!
E0047_02_339_a_06	이런!
E0047_02_339_a_07	오랜만이군….
E0047_02_339_a_08	골베자…!
E0047_02_339_a_09	지난 번에는 추태를 보였으나\n메테오를 쓰는 자도 이제 없으니….<P>\n그때의 답례 삼아\n내가 크리스탈을 모으는\n이유를 알려 주마.<P>\n총 여덟 개의 빛과 어둠의 크리스탈은\n달로 통하는 봉인된 길,\n바빌탑을 복원하는 열쇠다.<P>\n달에는 인간의 생각을 뛰어넘는\n힘이 존재한다고 하지.<P>\n이 크리스탈이 일곱 개째….\n남은 건 하나뿐이다.<P>\n모두 너희 덕분이니 감사해야겠군.\n받아라!\n이것이 내 마지막 선물이다!
E0047_02_339_b_01	하하하, 네 힘은 고작 그 정도인가.
E0047_02_339_b_02	당분간 얌전히 있어라!
E0047_02_339_b_03	온몸에서 두 눈만 움직이는 채로
E0047_02_339_b_04	진정한 공포를 맛보아라!
E0047_02_339_b_05	흑룡이여, 나와라!
E0047_02_339_b_06	(CECIL), 다음은 네 차례다!
E0047_02_339_b_07	드, 드래곤….
E0047_02_339_b_08	안개의 힘으로 흑룡을 물리치다니….
E0047_02_339_b_09	괜찮아, 이제 움직일 수 있어!
E0047_02_339_b_10	이 목소리는….
E0047_02_339_b_11	내가 지다니….
E0047_04_339_a_01	쓰러뜨렸다…!\n골베자를 쓰러뜨렸어!
E0047_04_339_a_02	(RYDIA), 네 덕분이야!
E0047_04_339_a_03	그 모습은 어떻게 된 거야?
E0047_04_339_a_04	리바이어선이 나를 삼켜서\n환계로 데려갔어.
E0047_04_339_a_05	환계?
E0047_04_339_a_06	환수들이 사는 세계야.\n그곳의 환수들이 친구가 되어 주었어.<P>\n백마법은 쓸 수 없게 됐지만\n대신 소환과 흑마법 실력은 늘었다고!<P>\n다만 환계의 시간은\n이곳의 시간과 흐름이 달라서….
E0047_04_339_a_07	그래서 어른이 된 거니?
E0047_04_339_a_08	(CECIL), 그 사람은 누구지?
E0047_04_339_a_09	미스트 마을에서 만났던 (RYDIA)<josa(이야,야)>.
E0047_04_339_a_10	그때 그 꼬마라고?!
E0047_04_339_a_11	놀랍군….
E0047_04_339_a_12	하지만 왜 우리를 구했지?\n나는 네 어머니를….
E0047_04_339_a_13	그 말은 하지 마!<P>\n환계의 여왕님께서 그러셨어.\n지금 아주 커다란 운명이\n움직이고 있다고….<P>\n너희들이 맞서야 한다고….
E0047_04_339_a_14	(RYDIA)…!
E0047_04_339_a_15	소환사 (RYDIA)<josa(이,가)> 동료가 되었다.
E0047_04_339_a_16	나는… 죽지 않는다!
E0047_04_339_a_17	크리스탈이!
E0047_05_120_a_1	죄송합니다.\n크리스탈을 골베자에게….
E0047_05_120_a_2	어쩔 수 없는 일이네.\n이렇게 된 이상,\n마지막 크리스탈을 사수해야지.
E0047_05_120_a_3	마지막 크리스탈은\n어디에 있지요?
E0047_05_120_a_4	남서쪽에 있는 봉인의 동굴일세.<P>\n골베자가 그쪽으로 향했지만 당황할 것 없네.\n봉인을 푸는 열쇠가 없으면\n그 동굴에 들어갈 수는 없으니.<P>\n그보다 자네들에게 부탁이 있어.
E0047_05_120_a_5	크리스탈을 빼앗긴 것은 저희 책임입니다.\n도와드릴 수 있는 일이라면\n뭐든지 하겠습니다.
E0047_05_120_a_6	골베자가 봉인의 동굴로 향한\n지금이 바로 기회일세.<P>\n바빌탑에 잠입해서\n일곱 개의 크리스탈을\n탈환해 올 수 있겠나?
E0047_05_120_a_7	바빌탑에…?
E0047_05_120_a_8	적의 본거지에\n잠입하라는 말씀이십니까?
E0047_05_120_a_9	걱정할 것 없네.\n우리 전차 부대가\n적을 유인하도록 하지.<P>\n그 틈에 자네들은\n크리스탈을 탈환해 주게.\n골베자가 없는 지금이 유일한 기회야!
E0047_05_120_a_10	어떻게 할 생각이지?
E0047_05_120_a_11	적의 기지라면서?
E0047_05_120_a_12	확실히 위험하긴 해.
E0047_05_120_a_13	허나 호랑이 새끼를 잡으려면\n호랑이 굴에 들어가야 하오.
E0047_05_120_a_14	골베자가 자리를 비운\n지금이 유일한 기회다.
E0047_05_120_a_15	좋아….
E0047_05_120_a_16	해 보겠습니다!
E0060_00_120_a_01	기다리고 있었네!
E0060_00_120_a_02	크리스탈은 되찾았나?
E0060_00_120_a_03	실은….
E0060_00_120_a_04	그렇군.<P>\n골베자는 마지막 크리스탈을 손에 넣으려고\n봉인의 동굴을 억지로 열려 하고 있네.<P>\n이제 시간 문제야.\n그러니 자네들이 먼저\n크리스탈을 가져오게.<P>\n루카!
E0060_00_120_a_05	아바마마, 부르셨어요?
E0060_00_120_a_06	목걸이를 가져오너라.
E0060_00_120_a_07	이거요?
E0060_00_120_a_08	이 목걸이가 바로\n봉인의 동굴 입구를 여는 열쇠일세.\n이게 없으면 아무도 동굴에 들어갈 수 없지.<P>\n최후의 크리스탈은\n반드시 지켜야 하네!
E0060_00_120_a_09	해 보겠습니다!
E0060_00_120_a_10	'루카의 목걸이'를 받았다.
E0061_00_126_a_01	왜, 밥 먹으라고?<P>\n여기 음식은 내 입맛엔….
E0061_00_126_a_02	(CID)!
E0061_00_126_a_03	무사했군요!
E0061_00_126_a_04	잔뜩 폼을 잡더니만….
E0061_00_126_a_05	으하하…!
E0061_00_126_a_06	이 영감님은 누구야?
E0061_00_126_a_07	영감이라니, 무례한 놈!
E0061_00_126_a_08	영감님이 더 무례하잖아!
E0061_00_126_a_09	이 건방진 놈은 누구냐?
E0061_00_126_a_10	헤헷!\n나는 에블라나의 왕자\n(EDGE) 님이시다!<P>\n영감님, 잘 부탁해!
E0061_00_126_a_11	입이 험하긴 해도\n왕자는 맞다는 모양입니다.
E0061_00_126_a_12	게다가 잘 생겼고\n실력도 있지!
E0061_00_126_a_13	(CID) 삼촌은 몸이 아프니까\n버릇없게 굴면 안 돼!
E0061_00_126_a_14	얼씨구….\n(RYDIA)에게 꽉 잡혔구먼?
E0061_00_126_a_15	시, 시끄러워!
E0061_00_126_a_16	(CECIL), 그나저나\n골베자는 어떻게 됐냐?
E0061_00_126_a_17	사천왕을 물리치긴 했지만,\n크리스탈은 마지막 하나를 제외하고는\n모두….
E0061_00_126_a_18	마지막 크리스탈을 가지러 가야 하는데\n엔터프라이즈는 지상에 있고….
E0061_00_126_a_19	적에게서 빼앗은 비공정으로는\n용암 위를 날 수 없지요.
E0061_00_126_a_20	흐흐!\n내가 나설 때로군!<P>\n정말 너희들은 내가 없으면\n아무 것도 못 하는구나.
E0061_00_126_a_21	아저씨는 누워 있어야 한다!
E0061_00_126_a_22	상처가 아물 때까지 기다려라!
E0061_00_126_a_23	자기들도 아저씨면서 말이 많다!\n느긋하게 있을 때가 아니라고!\n너희들도 거들어!
E0061_00_126_a_24	걱정 안 해도 되겠네.
E0061_00_126_a_25	그러게.
E0061_02_126_a_01	이제 용암이든 뭐든\n상관없이 날 수 있다.
E0061_02_126_a_02	(CID), 고마워요.
E0061_02_126_a_03	…….
E0061_02_126_a_04	(CID)!
E0061_02_126_a_05	드르렁 쿨쿨….
E0061_02_126_a_06	어지간히 피곤했나 봐.
E0061_02_126_a_07	무리하지 마시라니까….
E0061_02_126_a_08	(CID), 고마워요…!
E0066_00_120_a_01	어서 오게!\n마지막 크리스탈은 가져왔나?
E0066_00_120_a_02	실은….
E0066_00_120_a_03	전부 놈의 손에 들어갔단 말인가!<P>\n더는 손 쓸 방법이 없군.\n그 마도선 전설이 진짜가 아닌 한은….
E0066_00_120_a_04	마도선?!
E0066_00_120_a_05	먼 옛날에 있었다는 거대한 배일세.<P>\n이런 전설이 있지.\n용의 입에서 태어난 자….
E0066_00_120_a_06	미시디아의 전설이 아닙니까!
E0066_00_120_a_07	미시디아를 아는가?
E0066_00_120_a_08	지상의 마도사 마을입니다.
E0066_00_120_a_09	미시디아가 실제로 있는 곳이었군!
E0066_00_120_a_10	장로님은 기원의 탑에서\n기도 중이십니다.
E0066_00_120_a_11	설마 그분은….
E0066_00_120_a_12	?
E0066_00_120_a_13	마도선을 부활시킬 생각이신가?\n지금은 그렇게 믿을 수밖에 없겠군!<P>\n미시디아다!\n어서 미시디아로 가게!
E0066_00_120_a_14	하지만, 지상으로 가는 통로가 막혔어요.
E0066_00_120_a_15	크리스탈이 전부 모인 탓에\n바빌탑에도 접근할 수 없어!
E0066_00_120_a_16	내가 방법을 찾아 보마!
E0066_00_120_a_17	(CID)!
E0066_00_120_a_18	팔콘의 앞머리에 드릴을 달아서\n지상으로 가는 길을 막고 있는 바위를\n파면서 전진하는 거야!
E0066_00_120_a_19	부상은 괜찮아요?
E0066_00_120_a_20	이런 늙은이의 몸을\n걱정하고 있을 때가 아니라고!
E0066_00_120_a_21	정말 그게 가능해?
E0066_00_120_a_22	비공정 전문가 (CID)에게\n불가능이란 없다!
E0066_00_120_a_23	그럼 바로 개조하마!
E0066_01_347_a_01	(CID)!
E0066_02_126_a_01	(CID)….
E0066_02_126_a_02	무리하지 마시라니까….
E0066_02_126_a_03	아무래도 이제는\n나 따위가 낄 자리가\n없는 것 같다….<P>\n게다가 몸이 이래서야\n나는 비공정을 개조하는 정도밖에\n할 수 있는 게 없겠어.
E0066_02_126_a_04	어휴….\n영감님한테는 두 손 두 발 다 들었어.
E0066_02_126_a_05	빨리 나으세요.
E0066_02_126_a_06	(CECIL)<josa(과,와)> (ROZA)<josa(을,를)>\n부탁한다!
E0066_02_126_a_07	말 안 해도 아니까\n여기서 푹 쉬고나 있어!
E0066_02_126_a_08	(CECIL)….\n몸조심해라…!
E0066_02_126_a_09	(CID)도요!
E0066_02_126_a_10	이제 가라.\n늙은이랑 미적거릴 시간 없다고.
E0066_02_126_a_11	(CID), 고마워요…!
E0129_00_133_a_01	라리~!\n다들 전쟁이라고 술을 안 마셔!<P>\n나는 전쟁보다 술이 좋은데!\n춤이나 춰야겠다, 라리!
E0129_00_133_a_02	으웩….\n세상이 뱅뱅 도네!\n이게 진짜 주정뱅이다, 라리!
N112_C01_118_01_01	라리호!
N112_C01_118_02_02	여기는 지오트 왕께서 다스리시는\n드워프성이다!
N112_C01_118_03_03	골베자는 나쁜 놈이다!\n당신들은 그렇지 않은 것 같다!
N112_C01_118_04_04	전하를 만나보아라!
N030_C00_119_05_01	나는 루카라고 해.\n내 인형들이 없어졌는데\n혹시 못 봤어?
N112_C01_119_01_01	라리호! 무사해서 다행이다!
N112_C01_119_02_01	전하께서 기다리신다!
N112_C01_119_08_01	여긴 중요한 방이다!\n들어가면 안 된다!
N112_C01_119_03_01	라리호는 드워프의 공통 구호다!
N112_C01_119_04_01	다같이!<P>\n입을 모아!<P>\n라리호!
N112_C02_119_06_01	우리는 구조대다!\n이래 봬도 여자라고!
N112_C02_119_07_01	얼마 전에\n지상으로 통하는 굴이 무너져서\n아주 난리도 아니었다.<P>\n그때 구출한 이상한 아저씨는\n지금 의무실에 누워 있지.
N112_C01_121_04_01	여긴 중요한 방이다!\n들어가면 안 된다!
N112_C01_121_06_01	여긴 중요한 방이다!\n들어가면 안 된다!
N112_C01_121_01_01	드워프의 아이템은 신기하다!\n과연 인간이 제대로 쓸 수 있을까?
N112_C01_129_01_01	드워프의 무기는 무겁다!\n과연 인간이 들고 휘두를 수 있을까?
N112_C01_129_02_01	드워프의 방어구는 단단하다!\n과연 인간이 입고 다닐 수 있을까?
N112_C01_125_01_01	뚱보 초코보라니 무례하다!\n여기서는 신의 새라고 불러라!
N112_C01_125_02_01	뭐든지 맡아 주는\n훌륭한 분이 나타나신다!
N112_C01_125_03_01	전하의 허가를 받았다면\n통과시켜 준다!
N112_C01_127_01_01	라리호!
N112_C01_127_03_01	조심해라!
N112_C01_127_02_01	바빌탑에는\n무지막지하게 큰 포대가 있다!
N112_C01_127_04_01	지하의 마물도 강력하니\n방심하지 마라!
N112_C01_128_01_01	나는 용감하다!\n그런데 당신들은 더 용감하다!
N112_C01_128_04_01	무리하지 말고\n위험하다 싶으면 돌아와라!
N112_C01_128_03_01	무사히 다녀와라!
N112_C01_128_02_01	비록 골베자가 자리를 비웠어도\n바빌탑에는 최강의 사천왕,\n불의 루비칸테가 있다!
N112_C01_128_05_01	전차 부대가 거대 대포를 유인할 테니\n그 사이에 잠입해라, 라리!
N112_C01_128_06_01	여기 있는 항아리는 생명의 항아리다!\n이 물을 마시고 가라!
N112_C02_126_01_01	여기는 의무실이다!
N112_C02_126_01_02	저 아저씨는\n아저씨인 주제에 기운이 넘친다!
N112_C02_126_01_03	저 아저씨는\n말이 험하긴 해도 좋은 사람이다!
N112_C02_126_01_04	저 아저씨 대단하다!\n진짜로 드릴을 달다니!
N112_C02_126_04_01	푹 자면 나을 거다, 라리!
N112_C02_126_03_01	쿨쿨….
N112_C02_126_02_01	드워프는 몸이 튼튼하지만\n가끔 다치기도 한다!
N112_C02_126_02_02	저 아저씨 잘 먹는다!\n맛없다고 투덜대면서도 다 먹는다!
N112_C02_126_02_03	저 아저씨 몸상태로는\n그런 일을 할 수 없었을 텐데….
N112_C02_126_02_04	지상의 사람들도 제법이다!
P005_C00_126_03_ 01	드르렁 쿨쿨….
P005_C00_126_03_ 02	비공정을 나라고 생각하고\n다들 힘내라!
N015_C00_120_01_01	부탁하네!\n이 성 지하에\n샛길로 들어가는 입구가 있다.<P>\n준비를 마치면 가 보게!\n무운을 비네!
N030_C00_120_02_02	내 인형을 그런 짓에 쓰다니,\n용서 못 해!
N112_C02_120_05_01	라리호! 기억했냐?
N112_C02_120_03_01	전차 부대는 드워프의 주전력이다!\n쉽게 당하지는 않는다!
N112_C02_120_04_01	지하 세계도 정들면 좋은 곳이니\n계속 있는 건 어떠냐, 라리?
N112_C02_120_06_01	전하께서는 돌아가신 왕비님 몫까지\n루카 공주님을 아끼고 계신다!
N015_C00_120_01_03	우리는 적의 주력 부대를 맡겠네!\n자네들은 남서쪽에 있는\n봉인의 동굴로 가게!
N030_C00_120_02_03	이 목걸이는\n돌아가신 어마마마의 유품이라고 해.
N112_C02_120_05_02	지하 세계 어딘가에\n환계로 통하는 동굴이 존재한다는\n소문이 있다!
N112_C02_120_06_02	용암 위를 못 난다고?\n그 비공정 아저씨가 있으면\n개조할 수 있지 않냐?
N112_C02_120_03_02	봉인의 동굴에 가려면 하늘을 날아야 한다!\n하지만 드워프는 날 수 없으니\n너희들에게 부탁하는 거다!
N112_C02_120_04_02	봉인의 동굴 근처에도\n드워프가 사는 토메라 대륙이 있다!\n그런데 지금은 용암에 막혀 왕래가 없다!
N015_C00_120_01_04	미시디아로 가게!\n모두 자네들의 어깨에 걸려 있어!
N030_C00_120_02_04	또 놀러 와!\n꼭이야!
N112_C02_123_01_01	너희들 골베자와 싸우고 있냐?\n여기 있는 보물 가져가서 싸워라!
N112_C02_131_01_01	전하께서 허락하셨으니\n여기 있는 보물을 잘 사용해라!
N112_C01_118_05_01	이상 무!
N112_C01_118_06_01	여기도 이상 무!
N112_C01_118_07_01	골베자가 물러났다!
N112_C01_118_08_01	지상에는 나쁜 놈이 많냐?
N999_C03_133_02_01	1991년 개발실 폐허
E0051_00_225_a_01	루비칸테 님.\n몸조심하십시오.
E0051_00_225_a_02	걱정할 것 없다.\n인술을 사용하는\n에블라나성은 이미 함락했다.<P>\n이곳을 잘 부탁한다.
E0051_00_225_a_03	히히히!\n골베자 님도 루비칸테도 없으니\n내가 최고 책임자다!
E0051_00_225_a_04	저 아저씨 이상해….
E0051_00_225_a_05	쉿!
E0051_00_225_a_06	거기 숨어 있는 놈은 누구냐?!
E0051_00_225_a_07	들켰다!
E0051_00_225_a_08	(CECIL), 네놈이었군!\n언제 들어왔지?!
E0051_00_225_a_09	훗.\n루비칸테도 없는데\n너 혼자 우리를 이길 수 있을까?
E0051_00_225_a_10	네놈! 날 얕보지 마라!<P>\n내가 비록 사천왕에 들어가지는 못했지만\n골베자 님의 두뇌라 불리는 몸이다!<P>\n이 바빌탑은\n내 명예를 걸고 지킬 테다!
E0051_00_225_a_11	웃기지도 않은 농담이군.
E0051_00_225_a_12	나 르게이에가 창조한\n사랑스런 아들이\n네놈들의 목을 접수해 주마!
E0051_00_225_b_01	바르나바, 가라! 묵사발로 만들어 버려!
E0051_00_225_b_02	우어-!
E0051_00_225_b_03	야, 날 때리면 어떡하냐!
E0051_00_225_b_04	저쪽을 때려, 저쪽!
E0051_00_225_b_05	그래, 네 힘을 보여 줘라!
E0051_00_225_b_06	연… 료… 부… 족….
E0051_00_225_b_07	연료가 떨어지면 안 되지!
E0051_00_225_b_08	감히 우리 바르나바를…!
E0051_00_225_b_09	그렇다면 내가 직접…
E0051_00_225_b_10	조종하도록 하지!
E0051_01_225_b_11	진정한 공포를 보여 주마!
E0051_01_225_b_12	변신-!!
E0051_01_225_b_13	이 버튼이 뭐더라…? 일단 눌러보자.
E0051_01_225_a_01	네놈이 감히!\n내가 선사하는 진정한 공포를 맛보아라!
E0051_02_225_a_01	히히히….\n이 바빌탑은 대지를 관통하여\n지상과 지하를 잇고 있지.<P>\n크리스탈은 루비칸테가 이미\n지상으로 옮겼다!<P>\n내가 만든 거대 대포로\n드워프들을 전멸시킬 테다.\n이히히히히!
E0051_02_225_a_02	드워프들이 위험해!
E0051_02_225_a_03	거대 대포를!
E0051_02_225_a_04	파괴하자!
E0052_00_221_a_01	드워프 놈들, 싹 쓸어 주마!
E0052_00_221_a_02	멈춰라!
E0052_00_221_a_03	네놈들은!
E0052_00_221_a_04	어떻게 들어왔지?!
E0052_00_221_a_05	다같이 해치우자!
E0052_01_221_a_01	빌어먹을. 그렇다면 이렇게 해 주마!
E0052_01_221_a_02	이제 아무도 거대 대포를 막을 수 없다!
E0052_01_221_a_03	이런!
E0052_01_221_a_04	무슨 짓이지?!
E0052_01_221_a_05	(YANG)!
E0052_01_221_a_06	왜 그래?!
E0052_01_221_a_07	여기는 내가 맡겠소!\n다들 어서 탈출하시오!
E0052_01_221_a_08	싫어!
E0052_01_221_a_09	(YANG), 폭발하겠어!
E0052_01_221_a_10	…미안하오!
E0052_02_221_a_01	(YANG)!
E0052_02_221_a_02	아내에게 전해 주시오.\n내 몫까지 살라고!
E0052_02_221_a_03	(YANG), 당장 열어!
E0052_02_221_a_04	(YANG)!
E0052_02_221_a_05	바보 같은 짓 하지 마.\n부탁이야!
E0052_02_221_a_06	(YANG)!
E0052_02_221_a_07	함께 해서 즐거웠소!
E0052_02_221_a_08	(YANG), 문 열어!
E0052_02_221_a_09	으아아아!
E0052_02_221_a_10	(YANG)!
P013_C00_225_02_01	워프 장치로 보이지만\n우리는 쓸 수 없는 것 같아.
N999_C01_221_01_01	잠겨 있다.
N999_C01_221_01_02	문을 열었다.
N999_C01_221_01_03	망가져서 열리지 않는다.
E0053_00_210_a_01	덕분에 제법 즐거웠다.
E0053_00_210_a_02	골베자!
E0053_00_210_a_03	호랑이 없는 골에\n토끼가 왕 노릇 하는 것도\n이제 끝이다.<P>\n슬슬 작별인사를 하도록 하지.\n잘 가거라!
E0053_02_346_a_1	내가 아슬아슬하게 제때 왔구나!
